,gid,word,simple,complex
806,cwig8,रणथंभोर,0,1
807,cwig8,रणथम्भोर,0,1
808,cwig8,रणथम्भौर,1,0
809,cwig8,रधार,0,1
810,cwig8,रविश,2,0
811,cwig8,राजकुमार,0,1
812,cwig8,राजकुँवर,1,0
813,cwig8,राजपुत्र,0,1
814,cwig8,राजपूत,0,1
815,cwig8,राहत,0,1
816,cwig8,रिक्त,0,1
817,cwig8,रिता,0,1
818,cwig8,रीता,0,1
819,cwig8,रीति,0,3
820,cwig8,रुक्ष,1,3
821,cwig8,रुग्णालय,1,0
822,cwig8,रूख,1,3
823,cwig8,रूँख,2,2
824,cwig8,रूखड़ा,2,2
825,cwig8,रूखरा,2,2
826,cwig8,रेष,0,1
827,cwig8,लगातार,0,1
828,cwig8,लचर,0,2
829,cwig8,लड़का,0,1
830,cwig8,लप्पड़,1,1
831,cwig8,लफ्फड़,1,1
832,cwig8,लांछन,1,0
833,cwig8,लांछना,0,1
834,cwig8,लाल,0,1
835,cwig8,लेट,0,2
836,cwig8,वंक,0,2
837,cwig8,वकूफ,0,1
838,cwig8,वकूफ़,0,1
839,cwig8,वक्र,1,1
840,cwig8,वटु,0,1
841,cwig8,वटुक,0,1
842,cwig8,वतीरा,0,2
843,cwig8,वस्तुतः,0,1
844,cwig8,वाकई,1,0
845,cwig8,वाक़ई,1,0
846,cwig8,वाम,0,2
847,cwig8,वाशिन्दा,0,1
848,cwig8,विकराल,0,1
849,cwig8,विखंडन,0,1
850,cwig8,विखण्डन,0,1
851,cwig8,विजानता,1,0
852,cwig8,विटप,0,4
853,cwig8,विटपी,1,3
854,cwig8,वितरण,0,1
855,cwig8,विधा,0,2
856,cwig8,विधि,0,2
857,cwig8,विनम्रता,0,1
858,cwig8,विनय,0,1
859,cwig8,विनीति,0,1
860,cwig8,विभाग,0,1
861,cwig8,विभाजन,0,1
862,cwig8,विलंब,0,2
863,cwig8,विशालकाय,0,1
864,cwig8,विसर्जित,2,1
865,cwig8,वीर,0,1
866,cwig8,वीर्यज,0,1
867,cwig8,वृक्ष,0,4
868,cwig8,वृहत्,1,0
869,cwig8,वेदित्व,0,1
870,cwig8,वेद्यत्व,1,0
871,cwig8,वेला,0,2
872,cwig8,व्याज,1,1
873,cwig8,व्रीड़न,1,0
874,cwig8,व्रीडा,1,0
875,cwig8,व्रीड़ा,1,0
876,cwig8,शफाखाना,0,1
877,cwig8,शफ़ाख़ाना,0,1
878,cwig8,शल्ल,0,2
879,cwig8,शल्लक,1,1
880,cwig8,शहजादा,0,1
881,cwig8,शहज़ादा,0,1
882,cwig8,शान,0,1
883,cwig8,शाहजादा,0,1
884,cwig8,शाहज़ादा,0,1
885,cwig8,शिखरी,1,3
886,cwig8,शिखी,0,4
887,cwig8,शिरत्राण,0,1
888,cwig8,शिरस्त्र,1,0
889,cwig8,शिरस्त्राण,1,0
890,cwig8,शिष्टि,1,0
891,cwig8,शीत,0,1
892,cwig8,शीतऋतु,1,0
893,cwig8,शीतकाल,0,1
894,cwig8,शून्य,0,2
895,cwig8,शूर,0,1
896,cwig8,शूरवीर,0,1
897,cwig8,शेखी,0,1
898,cwig8,शेख़ी,1,0
899,cwig8,शेर,0,1
900,cwig8,शैली,0,2
901,cwig8,सखी,0,1
902,cwig8,सचमुच,0,1
903,cwig8,सत्यतः,1,0
904,cwig8,संपूर्णतः,1,0
905,cwig8,संपूर्णतया,0,1
906,cwig8,सप्रयोजन,1,2
907,cwig8,समाप्त,0,3
908,cwig8,सरदी,0,1
909,cwig8,सरासर,0,1
910,cwig8,सर्दी,0,1
911,cwig8,सहचरी,0,2
912,cwig8,सहयोग,0,1
913,cwig8,सहायता,0,1
914,cwig8,सहेली,0,1
915,cwig8,साखि,0,4
916,cwig8,साखी,1,3
917,cwig8,सातवाँ,1,0
918,cwig8,साहिल,0,1
919,cwig8,सिर्फ,0,1
920,cwig8,सिर्फ़,0,1
921,cwig8,सिवाय,0,1
922,cwig8,सिंह,0,1
923,cwig8,सुत,0,1
924,cwig8,सूचना,0,1
925,cwig8,सूत,0,1
926,cwig8,सूरमा,0,1
927,cwig8,सेहत,0,1
928,cwig8,स्कंधी,2,2
929,cwig8,स्कन्धी,3,1
930,cwig8,स्किन,0,2
931,cwig8,स्ट्रेस,1,0
932,cwig8,स्नेह,0,1
933,cwig8,स्वास्थ्य,1,0
934,cwig8,हकीकतन,1,0
935,cwig8,हक़ीक़तन,1,0
936,cwig8,हमजोली,2,0
937,cwig8,हरकत,0,2
938,cwig8,हरगिज,0,3
939,cwig8,हरजा,0,1
940,cwig8,हरज़ा,1,0
941,cwig8,हर्जा,0,1
942,cwig8,हर्ज़ा,1,0
943,cwig8,हलचल,0,2
944,cwig8,हस्पताल,1,0
945,cwig8,हानि,0,1
946,cwig8,हास्पिटल,0,1
947,cwig8,हिस्सा,1,0
948,cwig8,हेमऋतु,1,0
949,cwig8,हेली,0,1
950,cwig8,हॉस्पिटल,0,1
951,cwig8,अली,1,2
952,cwig8,अविगत,1,1
953,cwig8,अश्रान्त,1,0
954,cwig8,असिद्ध,2,0
955,cwig8,आक्षेप,0,1
956,cwig8,उक्ष,0,1
957,cwig8,उथलपुथल,0,2
958,cwig8,कालान्तर,0,2
959,cwig8,किनारा,0,1
960,cwig8,खिसिआना,3,1
961,cwig8,गुलामी,0,1
962,cwig8,गौरवमय,0,1
963,cwig8,चंद,0,1
964,cwig8,चाम,0,2
965,cwig8,चिंतनशील,0,2
966,cwig8,ज़द,0,1
967,cwig8,ज़रूर,0,1
968,cwig8,ज़िम्मादार,1,0
969,cwig8,टेन्शन,1,0
970,cwig8,तक़्सीम,1,0
971,cwig8,त्योहार,0,1
972,cwig8,दफ्तर,0,2
973,cwig8,दरअसल,0,1
974,cwig8,नख़्ल,3,1
975,cwig8,निकाह,0,2
976,cwig8,नियत,0,1
977,cwig8,पंजीकरण,0,1
978,cwig8,पीछू,1,2
979,cwig8,प्रतीति,1,2
980,cwig8,प्राविधिक,1,0
981,cwig8,बंकिम,0,2
982,cwig8,बदनसीब,1,1
983,cwig8,बर्खास्त,0,3
984,cwig8,बिही,0,1
985,cwig8,मगरूरी,1,0
986,cwig8,मन,0,2
987,cwig8,महज,0,1
988,cwig8,मूलतः,1,1
989,cwig8,मृदुता,1,0
990,cwig8,रणथंभौर,1,0
991,cwig8,राजकुंवर,0,1
992,cwig8,रीत,0,2
993,cwig8,वल्लि,0,1
994,cwig8,विधान,0,1
995,cwig8,विलम्ब,0,2
996,cwig8,शिकरत,0,1
997,cwig8,शिरत्रान,1,0
998,cwig8,सातवीं,1,0
999,cwig8,सिवा,0,1
1000,cwig8,सिंहकर्मा,0,1
1001,cwig8,हरगिज़,0,3
1002,cwig8,हाथ,0,2
1003,cwig8,अकेला,0,1
1004,cwig8,अगुआ,0,1
1005,cwig8,अगुआई,0,1
1006,cwig8,अगुवा,0,1
1007,cwig8,अगुवाई,0,1
1008,cwig8,अजूह,2,0
1009,cwig8,अजोड़,0,1
1010,cwig8,अंझा,0,1
1011,cwig8,अंत,0,2
1012,cwig8,अतुलनीय,0,1
1013,cwig8,अतुलित,1,0
1014,cwig8,अद्रि,1,0
1015,cwig8,अद्वितीय,0,1
1016,cwig8,अद्वैत,0,1
1017,cwig8,अधिनाथ,0,2
1018,cwig8,अधिनायक,0,2
1019,cwig8,अधिष्ठाता,1,0
1020,cwig8,अध्वग,0,1
1021,cwig8,अनध्याय,1,0
1022,cwig8,अनन्यसाधारण,1,0
1023,cwig8,अनीक,1,1
1024,cwig8,अनीश,1,0
1025,cwig8,अनु,0,1
1026,cwig8,अनुग,1,0
1027,cwig8,अनुचर,0,1
1028,cwig8,अनुचारक,0,1
1029,cwig8,अनुचारी,0,1
1030,cwig8,अनुज्ञा,0,1
1031,cwig8,अनुत्तम,1,0
1032,cwig8,अनुपम,0,1
1033,cwig8,अनुपमा,0,1
1034,cwig8,अनुपमित,0,1
1035,cwig8,अनुपमेय,0,1
1036,cwig8,अनुबंध,1,0
1037,cwig8,अनुबन्ध,0,1
1038,cwig8,अनुमति,0,1
1039,cwig8,अनुयायी,0,1
1040,cwig8,अनुरक्ति,1,0
1041,cwig8,अनुरति,1,0
1042,cwig8,अनुराग,0,1
1043,cwig8,अनुव्रजन,0,1
1044,cwig8,अनुशय,1,0
1045,cwig8,अनुसार,0,2
1046,cwig8,अनुहरिया,2,0
1047,cwig8,अनुहार,0,2
1048,cwig8,अनूप,1,0
1049,cwig8,अनेकता,0,2
1050,cwig8,अनेकत्व,0,2
1051,cwig8,अनेहा,1,0
1052,cwig8,अनोखा,0,1
1053,cwig8,अन्त,0,2
1054,cwig8,अपदेश,0,2
1055,cwig8,अपरा,0,1
1056,cwig8,अपराजिता,0,1
1057,cwig8,अपर्णा,0,1
1058,cwig8,अपूर्व,0,1
1059,cwig8,अपेक्षिता,0,1
1060,cwig8,अप्रतिम,0,1
1061,cwig8,अप्रतिमान,0,1
1062,cwig8,अप्रतिरूप,0,1
1063,cwig8,अप्रतुल,0,1
1064,cwig8,अंबा,0,1
1065,cwig8,अंबुजासना,0,1
1066,cwig8,अब्जवाहना,1,0
1067,cwig8,अब्जा,1,0
1068,cwig8,अब्धिज,1,0
1069,cwig8,अब्धिजा,1,0
1070,cwig8,अभव,1,1
1071,cwig8,अभिकांक्षा,0,1
1072,cwig8,अभिकाम,0,1
1073,cwig8,अभिख्या,0,2
1074,cwig8,अभिख्यान,0,2
1075,cwig8,अभिचर,0,1
1076,cwig8,अभिजन,0,2
1077,cwig8,अभिध्या,1,0
1078,cwig8,अभिप्रीति,1,0
1079,cwig8,अभिमत,1,0
1080,cwig8,अभिमतता,0,1
1081,cwig8,अभिरति,0,1
1082,cwig8,अभिरमण,1,0
1083,cwig8,अभिरुचि,1,0
1084,cwig8,अभिलाख,0,1
1085,cwig8,अभिलाखना,1,0
1086,cwig8,अभिलाखा,0,1
1087,cwig8,अभिलाष,1,0
1088,cwig8,अभिलाषा,0,1
1089,cwig8,अभिलास,0,1
1090,cwig8,अभिलासा,0,1
1091,cwig8,अभिसर,0,1
1092,cwig8,अभिसारी,1,0
1093,cwig8,अभीप्सा,1,0
1094,cwig8,अभीष्टता,0,1
1095,cwig8,अभीष्टा,1,0
1096,cwig8,अभूत,0,1
1097,cwig8,अभेड़ा,1,1
1098,cwig8,अभेरा,1,1
1099,cwig8,अभ्यनुज्ञा,0,1
1100,cwig8,अभ्यागम,1,1
1101,cwig8,अम,0,1
1102,cwig8,अमनि,1,0
1103,cwig8,अमल,0,1
1104,cwig8,अमला,0,1
1105,cwig8,अमस,1,0
1106,cwig8,अमृतमालिनी,1,0
1107,cwig8,अम्बा,0,1
1108,cwig8,अम्बुजासना,1,0
1109,cwig8,अम्मा,0,1
1110,cwig8,अम्माँ,0,1
1111,cwig8,अम्मां,0,1
1112,cwig8,अम्मीं,0,1
1113,cwig8,अयोग,0,1
1114,cwig8,अरमान,0,1
1115,cwig8,अरिष्ट,0,1
1116,cwig8,अर्थी,0,1
1117,cwig8,अर्द्धांगिनी,0,1
1118,cwig8,अर्द्धाङ्गिनी,0,1
1119,cwig8,अर्धांगिनी,0,1
1120,cwig8,अर्धाङ्गिनी,0,1
1121,cwig8,अर्वण,1,0
1122,cwig8,अर्सा,0,1
1123,cwig8,अलफ,0,1
1124,cwig8,अलबेला,1,0
1125,cwig8,अलहन,0,1
1126,cwig8,अलार,0,1
1127,cwig8,अल्ला,0,1
1128,cwig8,अवकाश,0,1
1129,cwig8,अवकृष्ट,0,1
1130,cwig8,अवक्रय,0,1
1131,cwig8,अवतरणिका,2,0
1132,cwig8,अवतरणी,1,1
1133,cwig8,अवन,0,1
1134,cwig8,अवराधक,1,0
1135,cwig8,अवली,1,1
1136,cwig8,अवलोभन,0,1
1137,cwig8,अवसर,0,1
1138,cwig8,अवस्था,0,1
1139,cwig8,अवस्थान,0,1
1140,cwig8,अवस्थापन,0,2
1141,cwig8,अविक्रांत,1,0
1142,cwig8,अविक्रान्त,1,0
1143,cwig8,अविद्या,0,1
1144,cwig8,अविमुक्त,1,0
1145,cwig8,अविरोधी,0,1
1146,cwig8,अश्म,0,1
1147,cwig8,अष्टभुजा,0,1
1148,cwig8,असाधारण,0,1
1149,cwig8,असामी,1,0
1150,cwig8,अस्मिता,0,2
1151,cwig8,अहक,1,0
1152,cwig8,अहमियत,0,1
1153,cwig8,अहवाल,0,1
1154,cwig8,अहि,0,1
1155,cwig8,आकांक्षा,0,1
1156,cwig8,आकार,0,2
1157,cwig8,आकारीठ,1,1
1158,cwig8,आकाश,0,1
1159,cwig8,आकृति,0,2
1160,cwig8,आख्या,0,2
1161,cwig8,आख्याति,0,2
1162,cwig8,आघ,1,0
1163,cwig8,आघु,1,0
1164,cwig8,आजि,1,1
1165,cwig8,आज्ञापालक,0,1
1166,cwig8,आदमी,0,1
1167,cwig8,आदर,0,2
1168,cwig8,आदिशक्ति,0,1
1169,cwig8,आद्या,0,1
1170,cwig8,आँध,1,1
1171,cwig8,आनबान,0,2
1172,cwig8,आपत्,0,1
1173,cwig8,आपत्ति,0,1
1174,cwig8,आपद,1,0
1175,cwig8,आपदा,0,1
1176,cwig8,आपद्,0,1
1177,cwig8,आफत,0,1
1178,cwig8,आफ़त,0,1
1179,cwig8,आबरू,0,2
1180,cwig8,आयोधन,0,2
1181,cwig8,आरजू,0,1
1182,cwig8,आरज़ू,0,1
1183,cwig8,आर्या,1,0
1184,cwig8,आलम,0,1
1185,cwig8,आलोचक,0,1
1186,cwig8,आवली,1,1
1187,cwig8,आशय,0,1
1188,cwig8,आशंसा,0,1
1189,cwig8,आश्रित,1,0
1190,cwig8,आसक्ति,1,0
1191,cwig8,आसंग,0,1
1192,cwig8,आसङ्ग,1,0
1193,cwig8,आसंजन,0,1
1194,cwig8,आसञ्जन,1,0
1195,cwig8,आसेब,1,0
1196,cwig8,आस्थापन,0,2
1197,cwig8,आहर,0,2
1198,cwig8,आहव,1,1
1199,cwig8,इकेला,1,0
1200,cwig8,इकौना,1,0
1201,cwig8,इक्का,1,0
1202,cwig8,इच्छता,1,0
1203,cwig8,इच्छत्व,0,1
1204,cwig8,इच्छा,0,1
1205,cwig8,इजाजत,0,1
1206,cwig8,इजाज़त,0,1
1207,cwig8,इज्जत,0,2
1208,cwig8,इज़्ज़त,0,2
1209,cwig8,इठाई,1,0
1210,cwig8,इड़ा,1,0
1211,cwig8,इतिकर्तव्यता,1,1
1212,cwig8,इत्वर,0,1
1213,cwig8,इंदिरा,0,1
1214,cwig8,इंद्रजाल,1,0
1215,cwig8,इंद्राणी,0,1
1216,cwig8,इन्दिरा,0,1
1217,cwig8,इन्द्रजाल,0,1
1218,cwig8,इन्द्राणी,0,1
1219,cwig8,इफ्तखार,1,1
1220,cwig8,इफ़्तख़ार,0,2
1221,cwig8,इफ्तिखार,0,2
1222,cwig8,इफ़्तिख़ार,1,1
1223,cwig8,इयारा,1,0
1224,cwig8,इलाज,0,1
1225,cwig8,इशतराक,1,0
1226,cwig8,इशतिराक,1,0
1227,cwig8,इश्तयाक,1,0
1228,cwig8,इश्तयाक़,1,0
1229,cwig8,इश्तराक,1,0
1230,cwig8,इश्तियाक,1,0
1231,cwig8,इश्तियाक़,0,1
1232,cwig8,इश्तिराक,1,0
1233,cwig8,इष्ट,1,0
1234,cwig8,इष्टि,1,0
1235,cwig8,ई,1,0
1236,cwig8,ईं,1,0
1237,cwig8,ईक्षक,1,0
1238,cwig8,ईछा,1,0
1239,cwig8,ईठ,1,0
1240,cwig8,ईप्सा,0,1
1241,cwig8,ईशा,1,0
1242,cwig8,ईशानी,0,1
1243,cwig8,ईश्वरा,0,1
1244,cwig8,ईश्वरी,0,1
1245,cwig8,ईसानी,1,0
1246,cwig8,ईहा,1,0
1247,cwig8,उकासी,1,0
1248,cwig8,उग्रा,1,0
1249,cwig8,उछीर,1,0
1250,cwig8,उपमारहित,0,1
1251,cwig8,उपाय,0,1
1252,cwig8,एकल,0,1
1253,cwig8,औद्योगिक,0,3
1254,cwig8,औसर,0,1
1255,cwig8,कंकेल,1,1
1256,cwig8,कँगनी,0,1
1257,cwig8,कंगनी,1,0
1258,cwig8,कट,0,1
1259,cwig8,कटेगरी,1,2
1260,cwig8,कतार,0,2
1261,cwig8,क़तार,0,2
1262,cwig8,कदम,0,1
1263,cwig8,क़दम,0,1
1264,cwig8,कंदल,0,2
1265,cwig8,कमर्शल,0,1
1266,cwig8,कमर्शियल,0,1
1267,cwig8,कमला,0,1
1268,cwig8,कयामत,0,2
1269,cwig8,क़यामत,0,2
1270,cwig8,करवर,0,1
1271,cwig8,कर्णपटी,1,0
1272,cwig8,कलत्र,1,0
1273,cwig8,कल्याणी,0,1
1274,cwig8,कहर,0,1
1275,cwig8,काँक,1,0
1276,cwig8,कांता,1,0
1277,cwig8,कान्ता,0,1
1278,cwig8,कामना,0,1
1279,cwig8,कारोबारी,0,1
1280,cwig8,कार्यकर्ता,0,2
1281,cwig8,कार्यकर्त्ता,0,2
1282,cwig8,कार्यावकाश,0,1
1283,cwig8,काल,0,1
1284,cwig8,कालदमनी,0,1
1285,cwig8,कीमत,0,1
1286,cwig8,क़ीमत,0,1
1287,cwig8,कीर्ति,0,2
1288,cwig8,कुर्री,1,1
1289,cwig8,केशवप्रिया,1,0
1290,cwig8,कैटिगरी,0,3
1291,cwig8,कोटि,0,3
1292,cwig8,कौशिकी,0,1
1293,cwig8,क्रिया,0,2
1294,cwig8,क्लासिकीय,0,1
1295,cwig8,क्षण,0,1
1296,cwig8,क्षुधा,0,1
1297,cwig8,खतरा,0,1
1298,cwig8,ख़तरा,0,1
1299,cwig8,खादिम,1,0
1300,cwig8,ख़ादिम,1,0
1301,cwig8,खाना,0,3
1302,cwig8,ख़ाना,0,3
1303,cwig8,खाब,0,1
1304,cwig8,खेढ़ा,1,0
1305,cwig8,ख्याति,0,2
1306,cwig8,ख्वाजा,1,1
1307,cwig8,ख़्वाजा,1,1
1308,cwig8,ख्वाहिश,0,1
1309,cwig8,ख़्वाहिश,0,1
1310,cwig8,गजब,0,1
1311,cwig8,गज़ब,0,1
1312,cwig8,ग़ज़ब,0,1
1313,cwig8,गठन,0,2
1314,cwig8,गंडमंडल,1,0
1315,cwig8,गंडस्थल,0,1
1316,cwig8,गण,0,1
1317,cwig8,गण्डमण्डल,0,1
1318,cwig8,गण्डस्थल,1,0
1319,cwig8,गत,0,1
1320,cwig8,गति,0,1
1321,cwig8,गम,0,1
1322,cwig8,गमत,1,0
1323,cwig8,गया,0,1
1324,cwig8,गरिमा,0,1
1325,cwig8,गायत्री,0,1
1326,cwig8,गायरौ,1,0
1327,cwig8,गीगाबाईट,0,1
1328,cwig8,गुट,0,3
1329,cwig8,गुट्ट,0,1
1330,cwig8,गोपुर,1,0
1331,cwig8,गोरोचन,1,0
1332,cwig8,गौतमी,0,1
1333,cwig8,गौरव,0,1
1334,cwig8,ग्रुप,1,0
1335,cwig8,घटा,0,1
1336,cwig8,घरवाली,0,1
1337,cwig8,चकरिहा,1,0
1338,cwig8,चक्रवर्ती,1,1
1339,cwig8,चंचला,0,1
1340,cwig8,चंदनीया,0,1
1341,cwig8,चलचित्र,0,1
1342,cwig8,चलन,0,2
1343,cwig8,चामुंडा,0,1
1344,cwig8,चामुंडेश्वरी,0,1
1345,cwig8,चामुण्डा,0,1
1346,cwig8,चाल,0,3
1347,cwig8,चाह,0,1
1348,cwig8,चाहत,0,1
1349,cwig8,चूड़ा,1,0
1350,cwig8,चेष्टा,0,1
1351,cwig8,छत्तीस,0,1
1352,cwig8,छन,0,1
1353,cwig8,छिन,0,1
1354,cwig8,छुट्टी,0,1
1355,cwig8,छुधा,1,0
1356,cwig8,जंग,0,2
1357,cwig8,जगदंबा,0,1
1358,cwig8,जगदंबिका,0,1
1359,cwig8,जगदम्बिका,0,1
1360,cwig8,जगद्विनाश,1,1
1361,cwig8,जगन्मयी,1,0
1362,cwig8,जगन्माता,0,1
1363,cwig8,जगन्मोहिनी,0,1
1364,cwig8,जननी,0,1
1365,cwig8,जन्मदात्री,0,1
1366,cwig8,जमाना,0,1
1367,cwig8,ज़माना,0,1
1368,cwig8,जया,0,1
1369,cwig8,जरिआ,0,1
1370,cwig8,ज़रिआ,0,1
1371,cwig8,जरिया,0,1
1372,cwig8,ज़रिया,0,1
1373,cwig8,जरी,0,1
1374,cwig8,ज़रीआ,0,1
1375,cwig8,जरीया,0,1
1376,cwig8,ज़रीया,0,1
1377,cwig8,जस,0,2
1378,cwig8,जहानक,1,1
1379,cwig8,जीबी,1,1
1380,cwig8,जीवनसंगिनी,0,1
1381,cwig8,जीवनसाथी,0,1
1382,cwig8,जुगत,0,1
1383,cwig8,जोखिम,0,1
1384,cwig8,जोग,0,1
1385,cwig8,जोरू,0,1
1386,cwig8,झँडूला,1,0
1387,cwig8,झुंड,0,1
1388,cwig8,झुण्ड,0,1
1389,cwig8,टहलुआ,1,0
1390,cwig8,ट्रॉय,0,1
1391,cwig8,डगर,0,1
1392,cwig8,डगरी,0,1
1393,cwig8,तदबीर,0,1
1394,cwig8,तबका,1,2
1395,cwig8,तबक़ा,1,2
1396,cwig8,तमन्ना,0,1
1397,cwig8,तरकीब,0,1
1398,cwig8,तराश,0,2
1399,cwig8,तरीकत,0,1
1400,cwig8,तरीक़त,0,1
1401,cwig8,तलब,0,1
